Link,Word,Kanji,Furigana,Meaning,Level
https://nihongokanji.com/1051,生態,せいたい,생태,N1
https://nihongokanji.com/1052,新鮮,しんせん,신선,N1
https://nihongokanji.com/1052,鮮明,せんめい,선명,N1
https://nihongokanji.com/1052,鮮血,せんけつ,선혈,N1
https://nihongokanji.com/1053,視,し,,N1
https://nihongokanji.com/1053,覚,かく,시각,N1
https://nihongokanji.com/1053,視,し,,N1
https://nihongokanji.com/1053,力,りょく,시력,N1
https://nihongokanji.com/1053,視野,しや,시야,N1
https://nihongokanji.com/1053,視,し,,N1
https://nihongokanji.com/1053,線,せん,시선,N1
https://nihongokanji.com/1053,監,かん,,N1
https://nihongokanji.com/1053,視,し,감시,N1
https://nihongokanji.com/1054,根幹,こんかん,근간,N1
https://nihongokanji.com/1054,脳幹,のうかん,뇌간,N1
https://nihongokanji.com/1054,幹線,かんせん,간선,N1
https://nihongokanji.com/1054,幹,かん,,N1
https://nihongokanji.com/1054,部,ぶ,간부,N1
https://nihongokanji.com/1054,新幹線,しんかんせん,신칸센,N1
https://nihongokanji.com/1055,宮,きゅう,,N1
https://nihongokanji.com/1055,殿,でん,궁전,N1
https://nihongokanji.com/1055,後,こう,,N1
https://nihongokanji.com/1055,宮,きゅう,후궁,N1
https://nihongokanji.com/1055,子,し,,N1
https://nihongokanji.com/1055,宮,きゅう,자궁,N1
https://nihongokanji.com/1055,神宮,じんぐう,신궁,N1
https://nihongokanji.com/1055,皇宮,こうぐう,황궁,N1
https://nihongokanji.com/1055,宮,く,,N1
https://nihongokanji.com/1055,内,ない,,N1
https://nihongokanji.com/1055,庁,ちょう,궁내청(황실에 관한 사무를 맡아 보는 관청),N1
https://nihongokanji.com/1055,宮参,みやまい,り 신사 참배,N1
https://nihongokanji.com/1056,護,ご,,N1
https://nihongokanji.com/1056,衛,えい,호위,N1
https://nihongokanji.com/1056,衛生,えいせい,위생,N1
https://nihongokanji.com/1056,衛星,えいせい,위성,N1
https://nihongokanji.com/1056,防衛,ぼうえい,방위,N1
https://nihongokanji.com/1057,監督,かんとく,감독,N1
https://nihongokanji.com/1057,監,かん,,N1
https://nihongokanji.com/1057,視,し,감시,N1
https://nihongokanji.com/1057,監禁,かんきん,감금,N1
https://nihongokanji.com/1057,監,かん,,N1
https://nihongokanji.com/1057,査,さ,감사,N1
https://nihongokanji.com/1057,監,かん,,N1
https://nihongokanji.com/1057,修,しゅう,감수,N1
https://nihongokanji.com/1058,審判,しんぱん,심판,N1
https://nihongokanji.com/1058,審,しん,,N1
https://nihongokanji.com/1058,査,さ,심사,N1
https://nihongokanji.com/1058,審,しん,,N1
https://nihongokanji.com/1058,議,ぎ,심의,N1
https://nihongokanji.com/1058,誤,ご,,N1
https://nihongokanji.com/1058,審,しん,오심,N1
https://nihongokanji.com/1059,義理,ぎり,의리,N1
