Word,Furigana,Meaning,Level
礼儀,れいぎ,예의,N3
無礼,ぶれい,무례,N3
婚礼,こんれい,혼례,N3
礼賛,らいさん,예찬,N3
昔年,せきねん,석년(옛날),N3
今昔,こんじゃく,금석(지금과 옛날),N3
昔話,むかしばなし,옛날이야기,N3
衣服,いふく,의복,N3
衣装,いしょう,의상,N3
衣,ころも,옷/(승려의)법의,N3
浴衣,ゆかた,유카타,N3
水泳,すいえい,수영,N3
泳法,えいほう,영법,N3
出荷,しゅっか,출하,N3
入荷,にゅうか,입하,N3
荷物,にもつ,화물/짐,N3
黄泉,こうせん,황천(저승),N3
黄土,こうど,황토,N3
黄金,おうごん,황금,N3
黄色,きいろ,노란색,N3
黄金虫,こがねむし,풍뎅이,N3
君臣,くんしん,군신,N3
臣下,しんか,신하,N3
大臣,だいじん,대신(한국의 장관에 해당),N3
浅薄,せんぱく,천박,N3
深浅,しんせん,심천(깊고 얕음),N3
星雲,せいうん,성운,N3
雲中,うんちゅう,운중(구름 속),N3
雲,くも,구름,N3
共鳴,きょうめい,공명,N3
悲鳴,ひめい,비명,N3
雷鳴,らいめい,뇌명,N3
石炭,せきたん,석탄,N3
木炭,もくたん,목탄,N3
炭,すみ,숯,N3
炭火,すみび,숯불,N3
勇気,ゆうき,용기,N3
勇敢,ゆうかん,용감,N3
機械,きかい,기계,N3
湖水,こすい,호수,N3
湖畔,こはん,호반(호숫가),N3
湖,みずうみ,호수,N3
害虫,がいちゅう,해충,N3
幼虫,ようちゅう,유충,N3
虫,むし,벌레,N3
印刷,いんさつ,인쇄,N3
刷新,さっしん,쇄신,N3
増刷,ぞうさつ,증쇄,N3
熱湯,ねっとう,열탕,N3
湯治,とうじ,탕치(온천 치료),N3
湯,ゆ,데운 물,N3
湯気,ゆげ,김/수증기,N3
湯船,ゆぶね,욕조,N3
箱,はこ,상자,N3
感泣,かんきゅう,감읍(감격하여 우는 것),N3
号泣,ごうきゅう,소리높여 우는 것,N3
子孫,しそん,자손,N3
嫡孫,ちゃくそん,적손(장남의 맏아들),N3
孫,まご,손자,N3
毒薬,どくやく,독약,N3
中毒,ちゅうどく,중독,N3
氷山,ひょうざん,빙산,N3
結氷,けっぴょう,결빙,N3
氷点,ひょうてん,어는점,N3
氷,こおり,얼음,N3
氷菓子,こおりがし,빙과,N3
氷雨,ひさめ,우박,N3
拾得,しゅうとく,습득,N3
収拾,しゅうしゅう,수습,N3
粉末,ふんまつ,분말,N3
粉砕,ふんさい,분쇄,N3
小麦粉,こむぎこ,밀가루,N3
粉雪,こなゆき,분설(가루눈),N3
綿糸,めんし,면사(무명실),N3
糸,いと,실,N3
毛糸,けいと,털실,N3
糸口,いとぐち,실마리/단서,N3
才能,さいのう,재능,N3
天才,てんさい,천재,N3
灯台,とうだい,등대,N3
点灯,てんとう,점등,N3
電灯,でんとう,전등,N3
麦芽,ばくが,맥아(엿기름),N3
麦,むぎ,보리/밀/귀리,N3
小麦,こむぎ,밀,N3
大麦,おおむぎ,보리,N3
鼻孔,びこう,콧구멍,N3
耳鼻科,じびか,이비인후과,N3
鼻,はな,코,N3
鼻血,はなぢ,코피,N3
胃,い,위,N3
胃腸,いちょう,위장,N3
胃酸,いさん,위산,N3
貝殻,かいがら,조개껍데기,N3
皿,さら,접시,N3
灰皿,はいざら,재떨이,N3
皿洗い,さらあらい,접시닦이,N3
同一,どういつ,동일,N4
同時,どうじ,동시,N4
事件,じけん,사건,N4
無事,ぶじ,무사,N4
事故,じこ,사고,N4
好事家,こうずか,호사가,N4
仕事,しごと,업무/직업,N4
出来事,できごと,(우발적인)사건,N4
事柄,ことがら,사항/일,N4
自分,じぶん,자신,N4
自由,じゆう,자유,N4
自覚,じかく,자각,N4
自然,しぜん,자연,N4
国民,こくみん,국민,N4
民族,みんぞく,민족,N4
発明,はつめい,발명,N4
発電,はつでん,발전,N4
突発,とっぱつ,돌발,N4
発作,ほっさ,발작,N4
発端,ほったん,발단,N4
発意,ほつい,발의,N4
学者,がくしゃ,학자,N4
読者,どくしゃ,독자,N4
前者,ぜんしゃ,전자,N4
後者,こうしゃ,후자,N4
大地,だいち,대지,N4
地図,ちず,지도,N4
地下鉄,ちかてつ,지하철,N4
地面,じめん,지면,N4
地震,じしん,지진,N4
合同,ごうどう,합동,N4
合計,ごうけい,합계,N4
合格,ごうかく,합격,N4
合体,がったい,합체,N4
合併,がっぺい,합병,N4
合宿,がっしゅく,합숙,N4
合戦,かっせん,전투/접전,N4
市民,しみん,시민,N4
都市,とし,도시,N4
市場,しじょう,"시장(주식시장/금융시장 등 추상적 의미로서의 시장)",N4
市場,いちば,시장(상인들이 물건을 사고파는 전통시장이라는 의미로서의 시장),N4
業界,ぎょうかい,업계,N4
業務,ぎょうむ,업무,N4
職業,しょくぎょう,직업,N4
卒業,そつぎょう,졸업,N4
自業自得,じごうじとく,자업자득,N4
罪業,ざいごう,죄업,N4
神業,かみわざ,신적인 위업,N4
仕業,しわざ,소행/짓(부정적인 의미),N4
地方,ちほう,지방,N4
方向,ほうこう,방향,N4
方式,ほうしき,방식,N4
殿方,とのがた,(여성어)남성분,N4
味方,みかた,아군/우군,N4
回転,かいてん,회전,N4
二回,にかい,2회,N4
回答,かいとう,회답,N4
今回,こんかい,금번/이번,N4
次回,じかい,다음 번,N4
回向,えこう,회향(불공을 드려 죽은 사람의 명복을 빔),N4
回る,まわる,돌다/회전하다/차례로 돌다,N4
回す,まわす,돌리다/회전시키다/차례로 돌리다,N4
入場,にゅうじょう,입장,N4
工場,こうじょう,공장,N4
駐車場,ちゅうしゃじょう,주차장,N4
場所,ばしょ,장소,N4
場面,ばめん,장면,N4
場合,ばあい,사정/형편/상황/경우,N4
会社員,かいしゃいん,회사원,N4
会員,かいいん,회원,N4
店員,てんいん,점원,N4
全員,ぜんいん,전원,N4
開店,かいてん,개점,N4
開業,かいぎょう,개업,N4
開発,かいはつ,개발,N4
開場,かいじょう,개장,N4
開く,あく,열리다/가게 문이 열리다,N4
開ける,あける,열다/사이를 떼다,N4
開く,ひらく,열리다/열다/開ける의 문어형,N4
電力,でんりょく,전력(전기),N4
実力,じつりょく,실력,N4
能力,のうりょく,능력,N4
自力,じりき,자력,N4
人力,じんりき,인간의 힘,N4
力士,りきし,스모 선수,N4
力,ちから,힘,N4
力業,ちからわざ,힘으로 하는 일,N4
質問,しつもん,질문,N4
問題,もんだい,문제,N4
問答,もんどう,문답,N4
問屋,とんや,도매상,N4
年代,ねんだい,연대,N4
時代,じだい,시대,N4
古代,こだい,고대,N4
交代,こうたい,교대,N4
明白,めいはく,명백,N4
不明,ふめい,불명,N4
発明,はつめい,발명,N4
説明,せつめい,설명,N4
証明,しょうめい,증명,N4
光明,こうみょう,광명,N4
明年,みょうねん,명년('내년'의 격식차린 말투),N4
動物,どうぶつ,동물,N4
活動,かつどう,활동,N4
動作,どうさ,동작,N4
東京,とうきょう,도쿄,N4
京都,きょうと,교토,N4
上京,じょうきょう,상경,N4
京阪神,けいはんしん,교토,N4
通行,つうこう,통행,N4
交通,こうつう,교통,N4
普通,ふつう,보통,N4
通夜,つや,죽은 사람의 유해를 지키며 밤샘하는 것,N4
理由,りゆう,이유,N4
真理,しんり,진리,N4
論理,ろんり,논리,N4
体力,たいりょく,체력,N4
気体,きたい,기체,N4
体育,たいいく,체육,N4
体,からだ,몸,N4
田園,でんえん,전원(논과 밭),N4
油田,ゆでん,유전(석유가 나는 곳),N4
田,た,논,N4
白田,しろた,눈 덮인 겨울 논,N4
主人,しゅじん,주인/남편,N4
君主,くんしゅ,군주,N4
主権,しゅけん,주권,N4
坊主,ぼうず,주지스님,N4
主題,しゅだい,주제,N4
問題,もんだい,문제,N4
話題,わだい,화제,N4
首都,しゅと,수도,N4
首席,しゅせき,수석,N4
首相,しゅしょう,수상,N4
意見,いけん,의견,N4
意味,いみ,의미,N4
意外,いがい,의외,N4
本意,ほんい,본의,N4
不足,ふそく,부족,N4
不正,ふせい,부정,N4
不可,ふか,불가,N4
不気味,ぶきみ,어쩐지 기분 나쁨,N4
不作法,ぶさほう,무례,N4
作品,さくひん,작품,N4
作文,さくぶん,작문,N4
作成,さくせい,작성,N4
作業,さぎょう,작업,N4
動作,どうさ,동작,N4
作用,さよう,작용,N4
利用,りよう,이용,N4
使用,しよう,사용,N4
活用,かつよう,활용,N4
温度,おんど,온도,N4
限度,げんど,한도,N4
高度,こうど,고도,N4
速度,そくど,속도,N4
制度,せいど,제도,N4
態度,たいど,태도,N4
法度,はっと,금령/금제/금기,N4
支度,したく,채비/준비,N4
強力,きょうりょく,강력,N4
強行,きょうこう,강행,N4
勉強,べんきょう,공부,N4
強調,きょうちょう,강조,N4
強盗,ごうとう,강도,N4
強引,ごういん,억지,N4
支持,しじ,지지,N4
維持,いじ,유지,N4
持参,じさん,지참,N4
野外,やがい,야외,N4
分野,ぶんや,분야,N4
野生,やせい,야생,N4
野球,やきゅう,야구,N4
野原,のはら,들판,N4
都市,とし,도시,N4
首都,しゅと,수도,N4
都心,としん,도심,N4
都合,つごう,형편/상황,N4
都,みやこ,수도/도읍,N4
以上,いじょう,이상,N4
以下,いか,이하,N4
以前,いぜん,이전,N4
以後,いご,이후,N4
思想,しそう,사상,N4
意思,いし,의사,N4
思考,しこう,사고,N4
家族,かぞく,가족,N4
家庭,かてい,가정,N4
家内,かない,아내,N4
家事,かじ,가사,N4
本家,ほんけ,본가,N4
宗家,そうけ,종가,N4
家,いえ,집,N4
家出,いえで,집을 나감/가출,N4
家賃,やちん,집세,N4
世紀,せいき,세기,N4
中世,ちゅうせい,중세,N4
処世,しょせい,처세,N4
世代,せだい,세대,N4
世界,せかい,세계,N4
区別,くべつ,구별,N4
区域,くいき,구역,N4
区画,くかく,구획,N4
県庁,けんちょう,현청,N4
千葉県,ちばけん,치바 현,N4
前進,ぜんしん,전진,N4
進学,しんがく,진학,N4
進行,しんこう,진행,N4
進化,しんか,진화,N4
正確,せいかく,정확,N4
正常,せいじょう,정상,N4
不正,ふせい,부정,N4
正義,せいぎ,정의,N4
正午,しょうご,정오,N4
正月,しょうがつ,정월(1월),N4
正体,しょうたい,정체,N4
正夢,まさゆめ,사실과 들어맞는 꿈/맞는 꿈,N4
病院,びょういん,병원,N4
大学院,だいがくいん,대학원,N4
安心,あんしん,안심,N4
中心,ちゅうしん,중심,N4
心理,しんり,심리,N4
心眼,しんがん,심안(마음의 눈),N4
心,こころ,마음,N4
心得,こころえ,마음가짐,N4
心構え,こころがまえ,마음의 준비/각오,N4
世界,せかい,세계,N4
境界,きょうかい,경계,N4
限界,げんかい,한계,N4
出産,しゅっさん,출산,N4
産婦,さんぷ,산부(산모),N4
生産,せいさん,생산,N4
産声,うぶごえ,갓난아기의 첫 울음소리,N4
産毛,うぶげ,솜털,N4
産神,うぶがみ,산신(임산부와 아기를 보호하는 신),N4
教育,きょういく,교육,N4
教室,きょうしつ,교실,N4
教授,きょうじゅ,교수,N4
作文,さくぶん,작문,N4
文章,ぶんしょう,문장,N4
文化,ぶんか,문화,N4
文学,ぶんがく,문학,N4
文法,ぶんぽう,문법,N4
文様,もんよう,문양,N4
天文学,てんもんがく,천문학,N4
呪文,じゅもん,주문(주술적 의미),N4
文字,もじ,문자,N4
恋文,こいぶみ,연애편지,N4
元素,げんそ,원소,N4
元気,げんき,원기/기력,N4
次元,じげん,차원,N4
元年,がんねん,원년,N4
元日,がんじつ,원일(1월 1일),N4
元旦,がんたん,설날,N4
足元,あしもと,발밑,N4
手元,てもと,손 닿는 범위,N4
元々,もともと,원래부터/처음부터,N4
重大,じゅうだい,중대,N4
重要,じゅうよう,중요,N4
重力,じゅうりょく,중력,N4
二重,にじゅう,이중,N4
体重,たいじゅう,체중,N4
尊重,そんちょう,존중,N4
貴重,きちょう,귀중,N4
慎重,しんちょう,신중,N4
二重,ふたえ,두 겹,N4
八重,やえ,여덟 겹,N4
八重桜,やえざくら,천엽벚나무,N4
十重二十重,とえはたえ,이중삼중/겹겹이,N4
近所,きんじょ,근처,N4
付近,ふきん,부근,N4
最近,さいきん,최근,N4
思考,しこう,사고,N4
参考,さんこう,참고,N4
考察,こうさつ,고찰,N4
画面,がめん,화면,N4
画家,がか,화가,N4
肖像画,しょうぞうが,초상화,N4
映画,えいが,영화,N4
画一的,かくいつてき,획일적,N4
画期的,かっきてき,획기적,N4
計画,けいかく,계획,N4
区画,くかく,구획,N4
海外,かいがい,해외,N4
海底,かいてい,해저,N4
海岸,かいがん,해안,N4
海洋,かいよう,해양,N4
海,うみ,바다,N4
売買,ばいばい,매매,N4
売店,ばいてん,매점,N4
知恵,ちえ,지혜,N4
知識,ちしき,지식,N4
知能,ちのう,지능,N4
集中,しゅうちゅう,집중,N4
集合,しゅうごう,집합,N4
集会,しゅうかい,집회,N4
集まる,あつまる,모이다/집합하다/집중하다,N4
集う,つどう,모히다/회합하다/집회하다,N4
区別,くべつ,구별,N4
特別,とくべつ,특별,N4
人物,じんぶつ,인물,N4
動物,どうぶつ,동물,N4
植物,しょくぶつ,식물,N4
物理,ぶつり,물리,N4
作物,さくもつ,작물,N4
穀物,こくもつ,곡물,N4
荷物,にもつ,짐,N4
着物,きもの,기모노,N4
建物,たてもの,건물,N4
果物,くだもの,과일,N4
引力,いんりょく,인력,N4
引用,いんよう,인용,N4
索引,さくいん,색인,N4
引退,いんたい,은퇴,N4
使用,しよう,사용,N4
酷使,こくし,혹사,N4
天使,てんし,천사,N4
使う,つかう,쓰다/사용하다/소비하다,N4
場所,ばしょ,장소,N4
名所,めいしょ,명소/명승지,N4
住所,じゅうしょ,주소,N4
台所,だいどころ,부엌,N4
作品,さくひん,작품,N4
品質,ひんしつ,품질,N4
食料品,しょくりょうひん,식료품,N4
品物,しなもの,물품/상품,N4
品切れ,しなぎれ,품절,N4
計算,けいさん,계산,N4
計画,けいかく,계획,N4
合計,ごうけい,합계,N4
死亡,しぼう,사망,N4
事故死,じこし,사고사,N4
死別,しべつ,사별,N4
死体,したい,사체,N4
特別,とくべつ,특별,N4
特大,とくだい,특대,N4
特殊,とくしゅ,특수,N4
私立,しりつ,사립,N4
私有財産,しゆうざいさん,사유재산,N4
私的,してき,사적(private),N4
開始,かいし,개시,N4
原始,げんし,원시,N4
朝食,ちょうしょく,조식(아침식사),N4
早朝,そうちょう,조조,N4
朝鮮,ちょうせん,조선,N4
朝,あさ,아침,N4
毎朝,まいあさ,매일 아침,N4
村落,そんらく,촌락,N4
農村,のうそん,농촌,N4
漁村,ぎょそん,어촌,N4
村,むら,마을,N4
村人,むらびと,마을사람,N4
運動,うんどう,운동,N4
海運,かいうん,해운,N4
運転,うんてん,운전,N4
幸運,こううん,행운,N4
運命,うんめい,운명,N4
終了,しゅうりょう,종료,N4
終結,しゅうけつ,종결,N4
終末,しゅうまつ,종말,N4
最終,さいしゅう,최종,N4
台所,だいどころ,부엌,N4
灯台,とうだい,등대,N4
寝台,しんだい,침대,N4
三台,さんだい,3대(기계 등을 세는 단위),N4
台風,たいふう,태풍,N4
舞台,ぶたい,무대,N4
広域,こういき,광역,N4
広範囲,こうはんい,광범위,N4
広まる,ひろまる,넓어지다/널리 퍼지다,N4
広める,ひろめる,범위를 넓히다/널리 퍼지게 하다,N4
広げる,ひろげる,넓히다/면적을 크게하다/규모(범위)를 크게 하다,N4
住所,じゅうしょ,주소,N4
住民,じゅうみん,주민,N4
住居,じゅうきょ,주거,N4
真理,しんり,진리,N4
真実,しんじつ,진실,N4
真相,しんそう,진상,N4
真心,まごころ,진심,N4
真冬,まふゆ,한겨울,N4
真夏,まなつ,한여름,N4
真上,まうえ,바로 위,N4
真下,ました,바로 밑,N4
所有,しょゆう,소유,N4
有益,ゆうえき,유익,N4
特有,とくゆう,특유,N4
有害,ゆうがい,유해,N4
有無,うむ,유무,N4
町,ちょう,일본의 행정 구역 단위(市와 村의 중간에 해당),N4
町,まち,마을/번화가,N4
町中,まちなか,시가지,N4
料理,りょうり,요리,N4
材料,ざいりょう,재료,N4
料金,りょうきん,요금,N4
工場,こうじょう,공장,N4
人工,じんこう,인공,N4
工作,こうさく,공작,N4
工事,こうじ,공사,N4
大工,だいく,목수,N4
細工,さいく,세공,N4
建設,けんせつ,건설,N4
建国,けんこく,건국,N4
建築,けんちく,건축,N4
再建,さいけん,재건,N4
建立,こんりゅう,건립,N4
特急,とっきゅう,특급,N4
急行,きゅうこう,급행,N4
緊急,きんきゅう,긴급,N4
中止,ちゅうし,중지,N4
停止,ていし,정지,N4
送別会,そうべつかい,송별회,N4
運送,うんそう,운송,N4
送電,そうでん,송전,N4
切断,せつだん,절단,N4
親切,しんせつ,친절,N4
大切,たいせつ,소중함,N4
適切,てきせつ,적절,N4
一切,いっさい,일체/모두/전부,N4
切れる,きれる,끊어지다/무너지다/떨어지다,N4
説明,せつめい,설명,N4
伝説,でんせつ,전설,N4
説教,せっきょう,설교,N4
小説,しょうせつ,소설,N4
遊説,ゆうぜい,유세,N4
回転,かいてん,회전,N4
運転,うんてん,운전,N4
自転車,じてんしゃ,자전거,N4
研究,けんきゅう,연구,N4
研究室,けんきゅうしつ,연구실,N4
研究,けんきゅう,연구,N4
探究,たんきゅう,탐구,N4
音楽,おんがく,음악,N4
楽団,がくだん,악단,N4
楽器,がっき,악기,N4
快楽,かいらく,쾌락,N4
娯楽,ごらく,오락,N4
楽園,らくえん,낙원,N4
起立,きりつ,기립,N4
起源,きげん,기원,N4
起きる,おきる,일어나다/바로 서다/기상하다,N4
起こる,おこる,일어나다/발생하다/생기다,N4
着用,ちゃくよう,착용,N4
着手,ちゃくしゅ,착수,N4
到着,とうちゃく,도착,N4
執着,しゅうちゃく,집착,N4
執着,しゅうじゃく,집착(しゅうちゃく가 더 일반적인 발음),N4
乗車,じょうしゃ,승차,N4
乗客,じょうきゃく,승객,N4
病気,びょうき,병,N4
病院,びょういん,병원,N4
病室,びょうしつ,병실,N4
疾病,しっぺい,질병,N4
音声,おんせい,음성,N4
声楽,せいがく,성악,N4
歓声,かんせい,환성,N4
大音声,だいおんじょう,우렁찬 목소리,N4
声,こえ,목소리,N4
声,こえ,をひそめる 목소리를 낮추다,N4
声色,こわいろ,말투/음색,N4
声高,こわだか,목소리가 큼,N4
本質,ほんしつ,본질,N4
物質,ぶっしつ,물질,N4
性質,せいしつ,성질,N4
人質,ひとじち,인질,N4
質屋,しちや,전당포,N4
言質,げんち,언질,N4
待機,たいき,대기,N4
期待,きたい,기대,N4
招待,しょうたい,초대,N4
試験,しけん,시험,N4
試合,しあい,시합,N4
試練,しれん,시련,N4
試す,ためす,시험해 보다/실지로 해 보다,N4
試みる,こころみる,시험해 보다/시음하다,N4
家族,かぞく,가족,N4
民族,みんぞく,민족,N4
一族,いちぞく,일족,N4
銀行,ぎんこう,은행,N4
銀貨,ぎんか,은화,N4
早朝,そうちょう,조조(이른 아침),N4
早退,そうたい,조퇴,N4
早速,さっそく,곧/즉시,N4
早急,さっきゅう,시급/매우 급함(そうきゅう로도 읽음),N4
映画,えいが,영화,N4
映像,えいぞう,영상,N4
反映,はんえい,반영,N4
親族,しんぞく,친족,N4
肉親,にくしん,육친,N4
親切,しんせつ,친절,N4
親友,しんゆう,친우,N4
親,おや,부모,N4
父親,ちちおや,부친,N4
母親,ははおや,모친,N4
試験,しけん,시험,N4
経験,けいけん,경험,N4
実験,じっけん,실험,N4
体験,たいけん,체험,N4
霊験,れいげん,영험,N4
労働,ろうどう,노동,N4
好意,こうい,호의,N4
愛好,あいこう,애호,N4
友好,ゆうこう,우호,N4
英雄,えいゆう,영웅,N4
英国,えいこく,영국,N4
先頭,せんとう,선두,N4
頭脳,ずのう,두뇌,N4
頭痛,ずつう,두통,N4
音頭,おんど,선창,N4
頭,あたま,머리,N4
石頭,いしあたま,돌대가리,N4
高低,こうてい,고저,N4
最低,さいてい,최저,N4
医学,いがく,의학,N4
医者,いしゃ,의사,N4
医療,いりょう,의료,N4
奉仕,ほうし,봉사,N4
仕事,しごと,일/직업,N4
給仕,きゅうじ,급사,N4
去年,きょねん,작년,N4
消去,しょうきょ,소거,N4
除去,じょきょ,제거,N4
過去,かこ,과거,N4
味覚,みかく,미각,N4
意味,いみ,의미,N4
興味,きょうみ,흥미,N4
趣味,しゅみ,취미,N4
正門,せいもん,정문,N4
入門,にゅうもん,입문,N4
専門,せんもん,전문,N4
門口,かどぐち,집의 출입구(문간),N4
写真,しゃしん,사진,N4
描写,びょうしゃ,묘사,N4
写す,うつす,베끼다/본뜨다/그리다,N4
漢字,かんじ,한자,N4
文字,もじ,문자,N4
字,あざ,일본의 행정 구역 단위(한국의 리 정도 됨),N4
応答,おうとう,응답,N4
答案,とうあん,답안,N4
問答,もんどう,문답,N4
夜間,やかん,야간,N4
深夜,しんや,심야,N4
夜中,よなか,한밤중,N4
夜明け,よあけ,새벽,N4
夜,よる,밤,N4
音楽,おんがく,음악,N4
音質,おんしつ,음질,N4
発音,はつおん,발음,N4
子音,しいん,자음,N4
母音,ぼいん,모음,N4
音,おと,소리,N4
雨音,あまおと,빗소리,N4
足音,あしおと,발소리,N4
音色,ねいろ,음색,N4
本音,ほんね,본심,N4
注入,ちゅうにゅう,주입,N4
注意,ちゅうい,주의,N4
注目,ちゅうもく,주목,N4
帰国,きこく,귀국,N4
復帰,ふっき,복귀,N4
帰還,きかん,귀환,N4
歌手,かしゅ,가수,N4
歌詞,かし,가사,N4
歌舞伎,かぶき,가부키,N4
歌,うた,노래,N4
日光,にっこう,일광,N4
月光,げっこう,월광,N4
光線,こうせん,광선,N4
栄光,えいこう,영광,N4
光,ひかり,빛,N4
悪魔,あくま,악마,N4
悪用,あくよう,악용,N4
悪徳,あくとく,악독,N4
邪悪,じゃあく,사악,N4
悪夢,あくむ,악몽,N4
嫌悪,けんお,혐오,N4
憎悪,ぞうお,증오,N4
悪寒,おかん,오한,N4
地図,ちず,지도,N4
図形,ずけい,도형,N4
図面,ずめん,도면,N4
合図,あいず,신호,N4
図書館,としょかん,도서관,N4
意図,いと,의도,N4
室内,しつない,실내,N4
寝室,しんしつ,침실,N4
居室,きょしつ,거실,N4
正室,せいしつ,정실(부인),N4
側室,そくしつ,측실(첩),N4
氷室,ひむろ,빙실,N4
室町時代,むろまちじだい,무로마치 시대,N4
太陽,たいよう,태양,N4
皇太子,こうたいし,황태자,N4
丸太,まるた,(껍질만 벗긴)통나무,N4
横断歩道,おうだんほどう,횡단보도,N4
徒歩,とほ,도보,N4
歩道橋,ほどうきょう,육교,N4
歩合,ぶあい,비율,N4
歩く,あるく,걷다/여기저기 돌아다니다,N4
台風,たいふう,태풍,N4
強風,きょうふう,강풍,N4
和風,わふう,일본풍,N4
風流,ふうりゅう,풍류,N4
風習,ふうしゅう,풍습,N4
風情,ふぜい,"정취/운치",N4
風呂,ふろ,목욕/욕실,N4
風,かぜ,바람,N4
秋風,あきかぜ,가을바람,N4
風穴,かざあな,바람구멍,N4
紙面,しめん,지면,N4
用紙,ようし,용지,N4
紙,かみ,종이,N4
紙切れ,かみきれ,종이조각,N4
暗黒,あんこく,암흑,N4
黒人,こくじん,흑인,N4
漆黒,しっこく,칠흑,N4
黒白,くろしろ,흑백,N4
黒幕,くろまく,흑막,N4
青春,せいしゅん,청춘,N4
立春,りっしゅん,입춘,N4
売春,ばいしゅん,매춘,N4
春,はる,봄,N4
春雨,はるさめ,봄비,N4
赤道,せきどう,적도,N4
赤面,せきめん,적면,N4
赤銅,しゃくどう,적동,N4
晴天,せいてん,푸른 하늘,N4
青年,せいねん,청년,N4
青春,せいしゅん,청춘,N4
緑青,ろくしょう,녹청,N4
群青,ぐんじょう,군청,N4
青空,あおぞら,푸른 하늘,N4
青菜,あおな,푸른 채소,N4
森林,しんりん,삼림,N4
森,もり,숲,N4
旅館,りょかん,료칸(일본식 여관),N4
図書館,としょかん,도서관,N4
映画館,えいがかん,영화관,N4
館,やかた,저택/대저택,N4
家屋,かおく,가옥,N4
屋上,おくじょう,옥상,N4
屋根,やね,지붕,N4
本屋,ほんや,서점,N4
花屋,はなや,꽃집,N4
酒屋,さかや,술집,N4
部屋,へや,방,N4
特色,とくしょく,특색,N4
着色,ちゃくしょく,착색,N4
女色,じょしょく,여색,N4
色彩,しきさい,색채,N4
色欲,しきよく,색욕,N4
色紙,いろがみ,색종이,N4
黄色,きいろ,노랑색,N4
灰色,はいいろ,회색,N4
走行,そうこう,주행,N4
走者,そうしゃ,주자,N4
秋季,しゅうき,추기(가을철),N4
秋分,しゅうぶん,추분,N4
秋,あき,가을,N4
秋雨,あきさめ,가을비,N4
森林,しんりん,삼림,N4
山林,さんりん,산림,N4
松林,まつばやし,송림/솔밭,N4
夏季,かき,하계(여름철),N4
初夏,しょか,초여름,N4
夏至,げし,하지,N4
夏,なつ,여름,N4
夏休み,なつやすみ,여름방학,N4
顔面,がんめん,안면,N4
童顔,どうがん,동안,N4
顔,かお,얼굴,N4
顔色,かおいろ,안색,N4
顔立ち,かおだち,생김새/용모,N4
長短,ちょうたん,장점과 단점,N4
短期,たんき,단기,N4
短編,たんぺん,단편,N4
薬品,やくひん,약품,N4
薬局,やっきょく,약국,N4
薬用,やくよう,약용,N4
麻薬,まやく,마약,N4
薬,くすり,약,N4
薬屋,くすりや,약국,N4
学習,がくしゅう,학습,N4
練習,れんしゅう,연습,N4
習慣,しゅうかん,습관,N4
習得,しゅうとく,습득,N4
便利,べんり,편리,N4
不便,ふべん,불편,N4
便所,べんじょ,변소,N4
便宜,べんぎ,편의,N4
郵便,ゆうびん,우편,N4
航空便,こうくうびん,항공편,N4
海洋,かいよう,해양,N4
東洋,とうよう,동양,N4
西洋,せいよう,서양,N4
洋楽,ようがく,양악(서양음악),N4
旅行,りょこう,여행,N4
旅館,りょかん,료칸(일본식 여관),N4
軽快,けいかい,경쾌,N4
軽視,けいし,경시,N4
軽傷,けいしょう,경상,N4
貯水池,ちょすいち,저수지,N4
電池,でんち,전지,N4
池,いけ,연못,N4
古池,ふるいけ,오래된 연못,N4
衣服,いふく,의복,N4
服装,ふくそう,복장,N4
征服,せいふく,정복,N4
服従,ふくじゅう,복종,N4
永遠,えいえん,영원,N4
遠近,えんきん,원근,N4
遠征,えんせい,원정,N4
遠足,えんそく,소풍,N4
久遠,くおん,구원(영원),N4
今夕,こんせき,오늘 저녁,N4
一朝一夕,いっちょういっせき,"일조일석(""짧은 시일""을 뜻하는 사자성어)",N4
夕日,ゆうひ,석양,N4
夕方,ゆうがた,해질녘,N4
夕立,ゆうだち,여름 오후에 내리는 소나기,N4
七夕,たなばた,칠석,N4
借用,しゃくよう,차용,N4
賃借,ちんしゃく,임차,N4
水曜日,すいようび,수요일,N4
月曜日,げつようび,월요일,N4
曜日,ようび,요일,N4
弱点,じゃくてん,약점,N4
強弱,きょうじゃく,강약,N4
弱小,じゃくしょう,약소,N4
肉,にく,고기,N4
肉体,にくたい,육체,N4
筋肉,きんにく,근육,N4
豚肉,ぶたにく,돼지고기,N4
貸与,たいよ,대여,N4
貸借,たいしゃく,대차,N4
賃貸,ちんたい,임대,N4
殿堂,でんどう,전당,N4
食堂,しょくどう,식당,N4
講堂,こうどう,강당,N4
暗記,あんき,암기,N4
明暗,めいあん,명암,N4
暗躍,あんやく,암약,N4
暗殺,あんさつ,암살,N4
鳥類,ちょうるい,조류,N4
野鳥,やちょう,들새,N4
白鳥,はくちょう,백조,N4
鳥,とり,새,N4
小鳥,ことり,작은 새,N4
鳥肉,とりにく,새고기,N4
飯,はん,밥,N4
残飯,ざんぱん,잔반,N4
朝飯,あさめし,아침밥,N4
勉強,べんきょう,공부,N4
勉学,べんがく,면학,N4
勤勉,きんべん,근면,N4
冬,とう,至 동지,N4
冬眠,とうみん,동면,N4
冬,ふゆ,겨울,N4
冬休み,ふゆやすみ,겨울방학,N4
昼夜,ちゅうや,주야,N4
